,Date,Statut,Chromechant,cond,COT,DOxygen,Debit,pH,Pression,TempRiver,TempContainer,Turbidity,Turb,Chrom1,Chrom2,Eau,TG,Filtre,Acide1,Base1,Acide,Base,AC,StatutCM,UPS ,Type,Lithium,Magnesium,Potassium,Calcium,Sodium,Strontium,Fluorures,Sulfates,Nitrates,Chlorures,Phosphate,DebitRiv,discharge 
599804,2016-08-11 12:02:00,OK,5.1,758.0,0.0,10.71,774.0,8.58,2.9,12.69,25.1,80.49,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.34429218106995885,0.08695140664961637,3.161204488778055,0.6088826086956522,,,0.6761394380853278,0.952541935483871,0.9934000000000001,0.4422,169.9,0.1699
599844,2016-08-11 12:42:00,OK,5.1,757.0,0.0,10.65,768.0,8.59,4.1,12.83,25.2,82.12,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.3446666666666667,0.08771867007672635,3.16488029925187,0.6065521739130435,,0.194,0.6745546305931323,0.9510629032258064,0.988087323943662,0.4465,167.9,0.1679
599885,2016-08-11 13:23:00,OK,5.1,754.0,0.0,10.64,771.0,8.61,4.0,13.04,25.1,81.97,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0036,0.3440781893004115,0.08675703324808183,3.1592793017456358,0.6045434782608696,,0.2259,0.673690946930281,0.9478612903225807,0.9816901408450704,0.434,165.85,0.16585
599925,2016-08-11 14:03:00,OK,5.1,752.0,0.0,10.56,772.0,8.62,3.7,13.16,25.1,89.17,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0036,0.3443415637860082,0.08660613810741688,3.155294264339152,0.6024217391304348,,0.1933,0.6749063475546307,0.9466935483870967,0.9825408450704226,0.4363,164.0,0.164
599965,2016-08-11 14:43:00,OK,5.1,751.0,0.0,10.48,770.0,8.63,3.2,13.31,25.0,90.82,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.34378600823045263,0.08620971867007672,3.1441920199501245,0.599204347826087,,0.2116,0.6742164412070759,0.9431935483870968,0.9769774647887323,0.4401,164.0,0.164
600005,2016-08-11 15:23:00,OK,5.1,749.0,0.0,10.4,770.0,8.63,2.7,13.52,24.9,90.08,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0036,0.3448847736625514,0.08545012787723785,3.138531172069825,0.5957478260869565,,0.2342,0.6755036420395422,0.9395096774193549,0.9713239436619718,0.4398,162.466666667,0.162466666667
600045,2016-08-11 16:03:00,OK,5.1,748.0,0.0,10.32,770.0,8.64,3.4,13.65,25.0,90.0,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.34521810699588473,0.08577237851662403,3.13545885286783,0.594304347826087,,0.2412,0.6751488033298647,0.9390935483870967,0.968918309859155,0.4458,160.0,0.16
600085,2016-08-11 16:43:00,OK,5.1,747.0,0.0,10.25,770.0,8.64,3.2,13.81,25.0,88.87,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.3446584362139917,0.08576470588235294,3.129840399002494,0.5946173913043478,,0.2402,0.6749510926118626,0.9409209677419355,0.9692760563380283,0.4306,160.0,0.16
600125,2016-08-11 17:23:00,OK,5.1,746.0,0.0,10.16,770.0,8.65,2.6,13.95,25.1,89.75,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.34338271604938275,0.08582097186700767,3.128159600997506,0.5942478260869565,,0.241,0.6777606659729449,0.9457112903225806,0.9678056338028169,0.4359,160.0,0.16
600165,2016-08-11 18:03:00,OK,5.1,746.0,0.0,10.1,789.0,8.64,3.2,14.11,25.1,88.46,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0036,0.3428024691358025,0.08575447570332481,3.12374812967581,0.5916652173913043,,0.2215,0.6783704474505724,0.9425322580645161,0.9694140845070423,0.4398,160.0,0.16
600205,2016-08-11 18:43:00,OK,5.1,746.0,0.0,10.03,776.0,8.64,4.1,14.18,25.1,90.36,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.3430905349794238,0.08606393861892583,3.12386783042394,0.5914086956521739,,0.2293,0.6791103017689907,0.9429645161290322,0.9688676056338027,0.4349,160.0,0.16
600245,2016-08-11 19:23:00,OK,5.1,745.0,0.0,10.02,783.0,8.63,4.9,14.22,25.0,90.4,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0036,0.3423621399176955,0.08673657289002557,3.123882793017456,0.591204347826087,,,0.6800530697190427,0.9454887096774194,0.9669605633802817,0.4442,158.85,0.15885
600285,2016-08-11 20:03:00,OK,5.1,747.0,0.0,9.95,764.0,8.62,5.5,14.22,25.0,90.05,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0036,0.3428888888888889,0.08706393861892582,3.126506234413965,0.5907,,,0.6793142559833507,0.9428387096774195,0.9662028169014084,0.4471,157.7,0.15769999999999998
600325,2016-08-11 20:43:00,OK,5.1,748.0,0.0,9.95,778.0,8.61,4.3,14.22,24.9,90.31,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0035,0.3442716049382716,0.08750639386189257,3.1299625935162094,0.5901304347826087,,,0.6834151925078044,0.9436629032258065,0.9673633802816901,0.4377,159.45,0.15944999999999998
600365,2016-08-11 21:23:00,OK,5.1,749.0,0.0,9.92,761.0,8.6,5.6,14.21,24.7,94.49,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.3449753086419753,0.08761125319693094,3.135211970074813,0.5910434782608696,,,0.6825993756503643,0.9431306451612903,0.9671267605633802,0.4336,160.0,0.16
600405,2016-08-11 22:03:00,OK,5.1,750.0,0.0,9.89,781.0,8.59,5.3,14.16,24.5,93.61,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.34517283950617283,0.08755498721227621,3.136211970074813,0.5925173913043479,,,0.6826097814776275,0.9453290322580645,0.9666338028169014,0.4338,160.0,0.16
600445,2016-08-11 22:43:00,OK,5.1,749.0,0.0,9.87,797.0,8.58,5.1,14.14,24.5,92.08,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.3454156378600823,0.08748593350383632,3.136438902743142,0.5908173913043478,,0.2397,0.6804391259105098,0.9439209677419355,0.9655436619718311,0.4308,160.0,0.16
600485,2016-08-11 23:23:00,OK,5.1,750.0,0.0,9.91,796.0,8.58,4.9,14.06,24.4,90.67,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0036,0.3458024691358025,0.08720204603580563,3.143057356608479,0.5895347826086956,,,0.6763433922996879,0.9403499999999999,0.9636591549295774,0.4274,163.22,0.16322
600525,2016-08-12 00:03:00,OK,5.1,751.0,0.0,9.9,798.0,8.57,4.7,13.98,24.3,110.51,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.3463374485596708,0.0869156010230179,3.141014962593516,0.588795652173913,,,0.6766430801248701,0.9432048387096775,0.9638647887323943,0.4274,167.0,0.167
600565,2016-08-12 00:43:00,OK,5.1,751.0,0.0,9.93,804.0,8.57,4.1,13.88,24.3,89.67,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0038,0.3462427983539095,0.0869309462915601,3.142376558603491,0.5874434782608696,,,0.673054110301769,0.9402951612903225,0.964580281690141,0.4349,167.0,0.167
600606,2016-08-12 01:24:00,OK,5.1,752.0,0.0,9.95,781.0,8.56,3.9,13.79,24.2,88.12,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.34628395061728395,0.08718925831202046,3.1435536159600996,0.5861086956521738,,,0.670264308012487,0.9395709677419355,0.9639098591549297,0.4347,168.2,0.1682
600646,2016-08-12 02:04:00,OK,5.1,753.0,0.0,9.98,770.0,8.55,3.6,13.69,24.2,89.91,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0036,0.34530041152263374,0.08741176470588236,3.150935162094763,0.5864521739130435,,,0.672114464099896,0.9440967741935483,0.9640647887323943,0.4237,170.0,0.17
600686,2016-08-12 02:44:00,OK,5.1,753.0,0.0,10.04,788.0,8.55,3.2,13.61,24.2,93.46,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0036,0.34483127572016464,0.08756010230179027,3.153725685785536,0.5857478260869565,,,0.6709885535900104,0.9439112903225807,0.9656478873239438,0.4282,170.0,0.17
600726,2016-08-12 03:24:00,OK,5.1,754.0,0.0,10.05,794.0,8.54,2.9,13.49,24.3,87.16,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.3446090534979424,0.08747826086956521,3.154299251870324,0.5857478260869565,,0.2314,0.6689032258064517,0.9406032258064516,0.9654732394366197,0.4168,171.2,0.1712
600766,2016-08-12 04:04:00,OK,5.1,755.0,0.0,10.08,808.0,8.53,2.7,13.38,24.2,87.25,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0038,0.34559259259259256,0.08727365728900255,3.159411471321696,0.5856739130434783,,,0.6686409989594173,0.9375951612903225,0.9633999999999999,0.4211,173.0,0.173
600806,2016-08-12 04:44:00,OK,5.1,757.0,0.0,10.14,797.0,8.53,4.3,13.29,24.0,86.24,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.3466296296296296,0.08751662404092071,3.166942643391521,0.5859347826086957,,,0.669633714880333,0.9370645161290322,0.9642704225352112,0.4372,173.0,0.173
600846,2016-08-12 05:24:00,OK,5.1,759.0,0.0,10.17,783.0,8.53,3.9,13.21,24.0,86.29,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.34746913580246913,0.08819693094629157,3.171658354114713,0.5875608695652174,,,0.6685223725286161,0.9362645161290323,0.9642760563380282,0.4359,171.8,0.1718
600886,2016-08-12 06:04:00,OK,5.1,761.0,0.0,10.15,798.0,8.53,3.4,13.12,24.0,86.5,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.3477860082304527,0.08898209718670076,3.1781820448877802,0.5892739130434783,,0.2318,0.6714495317377732,0.9406241935483871,0.9665915492957746,0.4356,170.0,0.17
600926,2016-08-12 06:44:00,OK,5.1,761.0,0.0,10.2,800.0,8.52,2.9,13.08,24.0,87.67,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.34751440329218103,0.08935549872122761,3.177533665835411,0.5909869565217392,,,0.6726233090530698,0.9418725806451612,0.9671915492957746,0.4567,170.0,0.17
600966,2016-08-12 07:24:00,OK,5.1,761.0,0.0,10.23,808.0,8.52,3.4,13.06,24.0,86.68,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0036,0.34561316872427983,0.08934015345268541,3.177773067331671,0.5915478260869566,,,0.6761904266389178,0.9465725806451613,0.9674028169014084,0.4551,170.0,0.17
601006,2016-08-12 08:04:00,OK,5.1,761.0,0.0,10.25,800.0,8.53,4.5,13.12,24.1,85.6,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0036,0.3446460905349794,0.08927109974424552,3.1828753117206983,0.591391304347826,,0.241,0.6774370447450572,0.9490806451612904,0.9667098591549295,0.4473,170.0,0.17
601046,2016-08-12 08:44:00,OK,5.1,761.0,0.0,10.23,780.0,8.53,2.6,13.27,24.4,86.69,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.34385185185185185,0.08930690537084399,3.186229426433915,0.5916173913043479,,,0.6787440166493237,0.949508064516129,0.9655239436619718,0.4481,170.0,0.17
601086,2016-08-12 09:24:00,OK,5.1,760.0,0.0,10.26,766.0,8.54,3.8,13.41,24.7,86.03,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0036,0.34332510288065843,0.08934015345268541,3.1863092269326683,0.5912739130434782,,,0.6784183142559834,0.9484145161290322,0.9653239436619718,0.4502,170.0,0.17
601126,2016-08-12 10:04:00,OK,5.1,759.0,0.0,10.3,776.0,8.55,4.3,13.6,25.3,86.65,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.34269547325102884,0.08945268542199487,3.18473566084788,0.5909,,,0.6785088449531739,0.9507580645161291,0.9669859154929579,0.4492,169.8,0.1698
601166,2016-08-12 10:44:00,OK,5.1,758.0,0.0,10.29,767.0,8.55,4.7,13.79,25.8,86.62,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0036,0.34286831275720164,0.08974936061381074,3.1823341645885286,0.591,,,0.6744484911550468,0.9465596774193549,0.964061971830986,0.4627,167.8,0.1678
601207,2016-08-12 11:25:00,OK,5.1,757.0,0.0,10.32,766.0,8.56,4.8,13.97,26.1,86.32,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0035,0.3434938271604938,0.08954731457800512,3.180660847880299,0.5906304347826087,,0.2239,0.6744640998959418,0.9484209677419355,0.9658732394366197,0.4592,167.0,0.167
601247,2016-08-12 12:05:00,OK,5.1,755.0,0.0,10.24,768.0,8.56,5.1,14.14,26.4,85.47,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0035,0.34344444444444444,0.0889616368286445,3.175503740648379,0.5893130434782609,,,0.6712112382934443,0.9450032258064517,0.9630450704225352,0.4423,166.75,0.16675
601287,2016-08-12 12:45:00,OK,5.1,753.0,0.0,10.24,768.0,8.58,2.8,14.36,26.6,87.09,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0036,0.3428065843621399,0.08852429667519181,3.163703241895262,0.5877826086956521,,0.2306,0.6695369406867846,0.9450725806451612,0.9635633802816901,0.4493,164.75,0.16475
601327,2016-08-12 13:25:00,OK,5.1,750.0,0.0,10.21,764.0,8.59,2.8,14.52,26.8,86.91,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.34288477366255143,0.08738874680306905,3.159149625935162,0.586995652173913,,0.2373,0.6694099895941727,0.9425032258064516,0.9628338028169013,0.4465,164.0,0.164
601367,2016-08-12 14:05:00,OK,5.1,749.0,0.0,10.15,766.0,8.6,2.9,14.76,26.8,88.64,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.3429382716049382,0.08704859335038363,3.1496159600997506,0.5864521739130435,,,0.6692372528616025,0.9402822580645162,0.9634619718309859,0.4361,163.666666667,0.163666666667
601407,2016-08-12 14:45:00,OK,5.1,746.0,0.0,10.09,766.0,8.6,3.1,14.92,26.8,86.83,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.3429547325102881,0.08636828644501278,3.1440897755610973,0.5856782608695652,,0.2381,0.668630593132154,0.9390096774193549,0.9615577464788733,0.4369,161.0,0.161
601447,2016-08-12 15:25:00,OK,5.1,745.0,0.0,9.98,764.0,8.6,3.2,15.12,26.6,85.75,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0036,0.34261728395061725,0.085923273657289,3.1340423940149624,0.5846565217391305,,0.2382,0.6696961498439126,0.9386983870967742,0.9612591549295774,0.4329,158.75,0.15875
601487,2016-08-12 16:05:00,OK,5.1,743.0,0.0,9.9,764.0,8.6,3.5,15.32,26.4,87.34,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.34197119341563786,0.08572378516624041,3.1244513715710722,0.5842304347826087,,0.2391,0.6667315296566078,0.9368887096774193,0.9606366197183099,0.4605,157.0,0.157
601527,2016-08-12 16:45:00,OK,5.1,742.0,0.0,9.78,778.0,8.6,3.2,15.54,26.3,88.97,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0036,0.3415102880658436,0.08588235294117647,3.1196658354114715,0.5837652173913044,,0.2402,0.6674079084287201,0.9375467741935484,0.9605661971830985,0.4393,157.0,0.157
601567,2016-08-12 17:25:00,OK,5.1,741.0,0.0,9.69,779.0,8.61,3.0,15.71,26.2,86.62,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.3402633744855967,0.08571867007672633,3.118586034912718,0.5842,,,0.6676919875130073,0.9373693548387096,0.9611887323943662,0.4333,158.25,0.15825
601607,2016-08-12 18:05:00,OK,5.1,742.0,0.0,9.65,793.0,8.61,2.7,15.83,26.1,86.38,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.3402263374485597,0.08564961636828644,3.1195386533665834,0.5843652173913043,,0.227,0.6717023933402706,0.9402209677419355,0.9639859154929578,0.4455,159.75,0.15975
601647,2016-08-12 18:45:00,OK,5.1,743.0,0.0,9.55,797.0,8.59,2.7,15.9,25.8,86.85,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0035,0.34040329218106996,0.08596675191815856,3.121937655860349,0.5859217391304348,,,0.6751768990634757,0.9423467741935484,0.9661521126760564,0.4331,157.75,0.15775
601687,2016-08-12 19:25:00,OK,5.1,744.0,0.0,9.51,764.0,8.58,3.5,15.95,25.6,87.67,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0035,0.34106172839506177,0.08678260869565217,3.122496259351621,0.5867869565217392,,,0.675006243496358,0.9403451612903226,0.9656647887323945,0.4521,158.25,0.15825
601727,2016-08-12 20:05:00,OK,5.1,743.0,0.0,9.48,766.0,8.57,4.3,15.96,25.5,86.83,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0036,0.34112757201646093,0.08701278772378516,3.1241197007481296,0.5861478260869566,,,0.6755036420395422,0.9399645161290322,0.9660450704225353,0.4417,160.0,0.16
601767,2016-08-12 20:45:00,OK,5.1,744.0,0.0,9.43,764.0,8.57,2.7,15.98,25.3,87.17,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.34071193415637857,0.08708695652173913,3.1238403990024937,0.5859391304347826,,,0.6741737773152966,0.9409241935483871,0.9672253521126761,0.4416,160.0,0.16
601807,2016-08-12 21:25:00,OK,5.1,745.0,0.0,9.42,791.0,8.55,3.4,15.91,25.1,88.46,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0035,0.34113168724279835,0.08711508951406649,3.127221945137157,0.5862608695652174,,,0.6717658688865766,0.9400129032258064,0.9654760563380281,0.4387,160.0,0.16
601847,2016-08-12 22:05:00,OK,5.1,746.0,0.0,9.37,775.0,8.55,4.5,15.87,24.8,89.0,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.34101234567901234,0.08724808184143222,3.1278453865336657,0.5874217391304348,,0.2397,0.6724953173777316,0.9425290322580645,0.9675211267605635,0.455,160.583333333,0.160583333333
601887,2016-08-12 22:45:00,OK,5.1,747.0,0.0,9.42,795.0,8.54,5.3,15.81,24.8,77.29,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.3419958847736625,0.08774424552429667,3.129640897755611,0.5901260869565218,,,0.672159209157128,0.9422129032258064,0.9674901408450705,0.446,165.25,0.16525
601927,2016-08-12 23:25:00,OK,5.1,748.0,0.0,9.43,778.0,8.53,5.4,15.71,24.7,77.42,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.3432345679012346,0.08811508951406649,3.133226932668329,0.5917260869565217,,,0.6715525494276795,0.942516129032258,0.9667887323943661,0.434,165.75,0.16575
601967,2016-08-13 00:05:00,OK,5.1,749.0,0.0,9.42,785.0,8.52,5.2,15.61,24.7,59.41,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0036,0.34410288065843625,0.08893606138107416,3.1350922693266834,0.5902565217391305,,,0.669633714880333,0.940274193548387,0.965780281690141,0.4257,164.6,0.1646
602007,2016-08-13 00:45:00,OK,5.1,750.0,0.0,9.46,795.0,8.5,4.4,15.48,24.6,56.68,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.3452057613168724,0.08979539641943735,3.1397531172069826,0.5885695652173913,,,0.6684640998959418,0.9389290322580645,0.9640169014084508,0.4334,169.4,0.1694
602048,2016-08-13 01:26:00,OK,5.1,751.0,0.0,9.49,772.0,8.5,4.3,15.36,24.6,53.84,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.34500823045267487,0.08972378516624041,3.142221945137157,0.587095652173913,,,0.66830593132154,0.9369983870967742,0.9632309859154928,0.4285,169.2,0.1692
602088,2016-08-13 02:06:00,OK,5.1,751.0,0.0,9.53,805.0,8.49,4.1,15.23,24.5,53.48,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.3441234567901234,0.08885677749360614,3.1466259351620947,0.5875826086956522,,0.2377,0.668168574401665,0.9387612903225807,0.964918309859155,0.4233,167.3,0.1673
602128,2016-08-13 02:46:00,OK,5.1,752.0,0.0,9.6,792.0,8.49,3.8,15.1,24.5,53.8,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0035,0.3435514403292181,0.08840409207161125,3.1472468827930173,0.5884130434782608,,,0.6679625390218522,0.9383387096774194,0.9632197183098591,0.4239,169.3,0.1693
602168,2016-08-13 03:26:00,OK,5.1,752.0,0.0,9.62,791.0,8.48,3.4,14.97,24.4,53.2,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0036,0.3422057613168724,0.0881381074168798,3.1535760598503737,0.5889217391304348,,,0.6710208116545266,0.942708064516129,0.967276056338028,0.4333,170.0,0.17
602208,2016-08-13 04:06:00,OK,5.1,753.0,0.0,9.65,783.0,8.48,3.0,14.86,24.3,52.49,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0036,0.3417942386831276,0.08801790281329923,3.150922693266833,0.5884086956521739,,0.2331,0.672330905306972,0.9435370967741935,0.9656450704225352,0.4309,170.0,0.17
602248,2016-08-13 04:46:00,OK,5.1,754.0,0.0,9.69,803.0,8.48,4.4,14.73,24.4,53.47,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0035,0.3412345679012346,0.08859079283887468,3.1556134663341644,0.588395652173913,,0.2366,0.6733933402705515,0.9462887096774193,0.9667661971830986,0.4395,170.0,0.17
602288,2016-08-13 05:26:00,OK,5.1,755.0,0.0,9.71,783.0,8.48,4.2,14.59,24.2,53.65,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0036,0.34126748971193416,0.089076726342711,3.1542418952618454,0.5897652173913044,,,0.6722403746097815,0.9476145161290322,0.9675802816901409,0.4592,170.0,0.17
602328,2016-08-13 06:06:00,OK,5.1,756.0,0.0,9.74,793.0,8.47,4.0,14.5,24.3,53.78,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0036,0.3412716049382716,0.08954987212276214,3.155982543640898,0.5933652173913043,,,0.6730957336108221,0.9509467741935483,0.9674873239436619,0.4549,170.0,0.17
602368,2016-08-13 06:46:00,OK,5.1,756.0,0.0,9.78,806.0,8.47,3.7,14.41,24.3,53.57,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0036,0.3413991769547325,0.09008184143222507,3.159586034912718,0.5936739130434783,,,0.6765213319458897,0.952558064516129,0.9705154929577464,0.4732,170.0,0.17
602408,2016-08-13 07:26:00,OK,5.1,757.0,0.0,9.79,802.0,8.48,3.4,14.42,24.4,52.91,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0036,0.3413909465020576,0.08992071611253197,3.1594339152119697,0.5926347826086956,,,0.6766316337148803,0.9530354838709677,0.9689211267605634,0.4602,171.3,0.1713
602448,2016-08-13 08:06:00,OK,5.1,756.0,0.0,9.81,810.0,8.49,2.7,14.45,24.8,53.05,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0035,0.3413703703703703,0.08968797953964194,3.1656783042394014,0.5917739130434783,,,0.6763236212278876,0.9496177419354839,0.9688591549295775,0.4805,169.4,0.1694
602488,2016-08-13 08:46:00,OK,5.1,757.0,0.0,9.83,783.0,8.49,4.5,14.53,25.0,52.53,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0037,0.3414032921810699,0.08930946291560102,3.167209476309227,0.5929782608695653,,,0.6773496357960458,0.9510274193548388,0.9724422535211268,0.4771,169.16,0.16916
602528,2016-08-13 09:26:00,OK,5.1,756.0,0.0,9.85,772.0,8.5,4.4,14.66,25.4,52.51,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0035,0.3409465020576132,0.08965473145780051,3.162149625935162,0.5937652173913043,,,0.6754151925078044,0.9516870967741936,0.9730394366197184,0.4706,168.7,0.1687
602568,2016-08-13 10:06:00,OK,5.1,754.0,0.0,9.87,772.0,8.5,4.2,14.84,25.6,51.49,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,,0.3406296296296296,0.08943989769820972,3.1596309226932666,0.5950695652173913,,0.229,0.6750270551508845,0.9530693548387097,0.9751014084507043,0.4638,167.3,0.1673
602608,2016-08-13 10:46:00,OK,5.1,753.0,0.0,9.9,804.0,8.51,4.0,14.95,26.1,51.07,OK,OK,PLEIN,OK,OFF,OK,OK,OK,OK,on,OK,RESEAU,,Unknown,0.0036,0.3403827160493827,0.08939897698209717,3.1530399002493765,0.5958391304347826,,,0.6703964620187305,0.9518096774193548,0.9740957746478872,0.4718,169.3,0.1693
